Keywords searched,Job title,Date parsed,Company name,Location,Occupation,Job rank,Content,Date published
Data Architect,Solutions Architect,2019-11-16,ELCA Informatik AG,Geneva,100%,Position with responsibilities,Solutions Architect     This opportunity is based in Geneva and Lausanne   Solutions Architect     PrintShareclick here,26.02.2019
Data Architect,Cloud Architect,2019-11-16,PwC,Zürich,100%,Position with responsibilities,"Cloud Architect  Your tasks  You are part of the internal IT, specifically the architecture team for PwC Switzerland. Within our cloud transformation program, you are responsible for the definition of standards, patterns and governance structures for the cloud platform. With your experience as a cloud architect, you enable the use of public cloud platforms for the Swiss firm. Together with the IT architecture team, the local solution engineering team and global cloud experts you are developing a Cloud Target Architecture that includes SaaS, PaaS and IaaS and enables PwC Switzerland to use different cloud services (MS Azure, AWS, GCP) while staying compliant with local and global security standards and policies. You bring your expertise to the Swiss IT architecture board. You are part of global and local projects and initiatives and are a key player in the firm's cloud transformation program. Furthermore, you support our internal customers and colleagues within IT (demand managers, requirements engineers, solution engineers). You provide input for the conception of new solutions and the migration of existing applications in the cloud. In that context, you act as a trusted advisor and cloud expert. Beyond concept and implementation of individual applications, you help the cloud platform team to establish an architecture and operational model for cloud-based applications. This includes the definition of a governance model, application blueprints, guidelines and best practice documentation. You are responsible to find solutions that fulfil the territory-specific requirements while staying aligned with global standards and solutions.    Your profile  You have a (technical) university degree Minimum of five years of experience in at least two IT solution development disciplines, including cloud architecture, network management, application development, middleware, database management or operations You have in-depth knowledge of modern software development, cloud architect, architecture methods, architecture frameworks (e.g. TOGAF), IT security issues and modern architecture approaches (microservices, data streaming etc.). Good understanding of strategic and new and emerging technology trends, and the practical application of existing, new and emerging technologies to new and evolving business and operating models You are an independent, outgoing and service-oriented personality with strong entrepreneurial thinking and analytical and conceptual skills. A confident appearance, a high quality awareness as well as pronounced communication and assertiveness distinguish you You like to work on different tasks at the same time and are willing to take on responsibility from the very beginning. You have very good knowledge of German and English (written and spoken)    Who we are – PwC as an employer  At PwC, we create value for both our people and clients in Assurance, Tax & Legal, Consulting, Deals and Digital Services. And you can do the same. Want to make an impact and shape the future of a leading professional services firm? Are you passionate and ready to embrace change? Then you've got what it takes to reimagine the possible. Everyone's career path is unique. That's why PwC offers countless personal and professional development opportunities that fit with your aspirations, supporting you to grow your own way – so you can become everything you want to be and more. More about Internal Services Display original ad",16.07.2019
Data Architect,Cloud Architect / Senior Solution Engineer Salesforce Platform,2019-11-16,,,100%,Position with responsibilities,"Cloud Architect / Senior Solution Engineer Salesforce Platform 
        Job CategorySales    Job Details Salesforce Cloud Architect   What if you were empowered to solve the most complex business problems that Fortune 500 companies face today? What if you had the best social and mobile cloud technology stack to achieve that goal? What if you could work for a company that believes that top line growth is as important as giving back to the community? What if you could work alongside the best and brightest in the industry to craft innovative solutions and transformational strategies? All this in a driven, collaborative and rewarding environment… Sounds like fiction, you say?     Job Description:     The Salesforce Cloud Architect is apre-salescustomer-facing enterprise domain expert applying broad technical skills, with deep industry knowledge and business acumen, supporting sales teams in developing Salesforce value propositions that align to our customers’ business strategies on digital transformation and cloud adoption. The Salesforce Cloud Architect is a subject matter expert in one or more categories that may include: business strategy, application architecture, data & information, integration, security, cloud computing, technology, distributed platforms, mobile, and analytics. With a strong blend of technical and sales skills, the Salesforce Cloud Architect uses a consultative approach to understand business and technical requirements.   The Salesforce Cloud Architect determines which Salesforce and third party technologies to leverage in customer driven architectures, based upon product knowledge, industry experience, industry standard EA frameworks and Salesforce EA methodologies.   With a broad IT background including solution architecture, technical architecture, software/systems engineering, cloud computing, governance and SDLC, the Salesforce Cloud Architect leads key discussions and considerations around change programs from both a business and technical perspective.   The Salesforce Cloud Architect helps the sales teams develop industry specific, repeatable propositions and go to market strategies.   The Salesforce Cloud Architect also participates in the delivery of solution best practices, reference architectures, educational sessions and industry summits to existing customers, partners and to internal audiences.       Your Impact - Responsibilities:     • Business planning and strategy • Become a trusted advisor to CIO/CTO/EA level contacts and their teams as they look to move their business to a cloud architecture • Earn the trust of prospects' and customers’ CISO/CSO/Chief Risk Officer and similar. • Present Salesforce technology infrastructure, including demonstrating deep familiarity with company's platform capabilities, hosting infrastructure, security and integration capabilities • Understand the customer need and establish company's product as the best solution that addresses the technical and business requirements • Conduct architecture and technical workshops that may include enablement sessions • Manage customer technical due diligence and risk management processes • Work closely with other elements of the Salesforce organization, e.g. alliances, sales effectiveness, industry business unit, product marketing, etc. to develop and execute internal and external programs and initiatives • Assist sales teams in responses to RFPs and technical requirements documents • Participate in all appropriate product, sales, and procedural training and certification to acquire and maintain the knowledge necessary to be effective in the position • Attain quarterly and annual objectives assigned by management • Mentor and guide more junior technical resources    Minimum Qualifications:    • B.S. Computer Science, Software Engineering or equivalent work experience • Multi-year experience in either software, system or enterprise architecture disciplines • Good understanding of the architectural principles of cloud based platforms including SaaS, PaaS, multitenancy, multi-tiered infrastructure, etc. • Good understanding of all cloud offerings in the market and ability to discuss cloud architectures • Good understanding of enterprise application integration, including SOA, ESB, EAI, ETL environments as well as common EA topics such as process orchestration, BPM, CEP, MDM, BI/BA, etc. • A good understanding of the security processes, standards & issues involved in multi-tier cloud or hybrid applications • Familiar with principles of network, application and information security • Fluent German and English    Preferred Qualifications:    • Previous practitioner and/or implementation experience of Salesforce solutions or relevant solutions • Familiar with relevant (regional, vertical, etc.) data privacy and compliance requirements • Familiar with solution selling • Salesforce related development experience (Force.com, Java or C#, JavaScript), mobile development, modern frameworks, etc. • Experience of architectural frameworks such as TOGAF, Zachman, etc. • Familiar with design thinking and similar principle   *LI-Y         Posting Statement   Salesforce.com and Salesforce.org are Equal Employment Opportunity and Affirmative Action Employers. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. Headhunters and recruitment agencies may not submit resumes/CVs through this Web site or directly to managers. Salesforce.com and Salesforce.org do not accept unsolicited headhunter and agency resumes. Salesforce.com and Salesforce.org will not pay fees to any third-party agency or company that does not have a signed agreement with Salesforce.com or Salesforce.org.      Display original ad",24.06.2019
Data Architect,Solutions Architect - Global Financial Services,2019-11-16,,,100%,Position with responsibilities,"Solutions Architect - Global Financial Services  DESCRIPTION AWS is looking for an experienced Solutions Architect to help advise our Financial Services customers on how to best adopt and leverage the value of AWS technology. This is an ideal role for someone with deep experience in the FSI industry, expert knowledge of financial services applications and infrastructure and a solid understanding of the transformational value cloud technologies can bring. In this role, you will serve as a core member of the Worldwide Financial Services Technology team, and play a key role in executing our go-to-market strategy. You will engage with customers to determine business needs, identify opportunities and issues, and develop related technical solutions and value propositions leveraging the power of AWS cloud technology.    BASIC QUALIFICATIONS • 10+ years of experience working in Financial Services organizations and implementing solutions in a regulated environment.• Very strong experience in the FSI industry and associated regulatory environment, expert knowledge of the supporting applications and infrastructure• 7 or more years of experience as an architect, designing and implementing large-scale solutions in the Financial Services industry. Deep experience with FSI-related applications such as core Insurance and Insurance systems, trading platforms, financial information systems, big data analytics, etc.• Solid understanding of virtualization and/or cloud computing technologies.     PREFERRED QUALIFICATIONS • A strong understanding of AWS and/or technology as a service (Iaas,SaaS,PaaS) would be preferred but not required.• Strong verbal and written communications skills are a must, as well as the ability to work effectively across internal and external organizations and virtual teams.• A talent for being able to influence and build mindshare convincingly with any audience. Confident and experienced in public speaking to large audiences.• The ability to handle complex relationships and work in a team environment is a key requirement    Display original ad",14.08.2019
Data Architect,Lead Solution & Application Architect iptiQ EMEA L&H,2019-11-16,,,100%,Position with responsibilities,"Lead Solution & Application Architect iptiQ EMEA L&H            Location: Zurich, ZH, CH             Lead Solution & Application Architect iptiQ EMEA L&H    About iptiQ  Become a part of a growing and dynamic entrepreneurial team within the established Swiss Re Group. iptiQ is a start-up unit, established to provide innovative protection solutions directly to consumers. Our team delivers the coordination, infrastructure and competences that are key to driving forward this new business; working closely with our partners and clients. Our mission is to reduce the protection gap by simplifying life insurance and making it more accessible to people. Our motto is ""now life is easier for everyone"". For us this means making life insurance easier to sell, to buy and to trust.     About the Role  You will be the Lead Solution & Application Architect for the technology platform within the iptiQ EMEA Technology & Operations department. This is a rare opportunity to join a new business unit within an established company; combining the dynamic spirit of a start-up with the backing of Swiss Re's strong organisation.    As the Solution & Application Architect, you will work closely in multi-functional teams to shape the technology platform that fulfil our business and product vision and ultimately bring value to our customers and partners by disrupting the traditional insurance proposition. This will require solving complex problems within a distributed infrastructure by designing simple, scalable, reliable and configurable solutions. It also requires liaising with various stakeholders within and beyond iptiQ EMEA L&H to align the architecture and to ensure that it is fit for purpose.   Your responsibilities include:  Design new capabilities and/or components within our platform to maximize configurability, speed and efficiency and to scale business processes Create artefacts including solution designs, logical designs, sequence diagrams, API interface definitions, data schemas, etc. in close collaboration with software engineers Analyse and extend source code, focusing on simplicity, performance, maintainability and scalability Align architecture within and beyond iptiQ EMEA L&H to take advantage of synergies and to minimize total cost of ownership Shape a lean governance to align architecture and facilitate related meetings Develop vision for iptiQ's architecture and give guidance to software engineers and other stakeholders We are looking forward to working with you as the Lead Solution & Application Architect. You will report directly to the Head of Digital Innovation of iptiQ EMEA.     About the Team  iptiQ is a unit within the newly built Swiss Re Life Capital; established to deliver white-label life insurance solutions to be sold through partners, directly to consumers. iptiQ is young, motivated and technology driven team, organised to provide creative solutions for life insurance distributors across Europe that engage with consumers in non-traditional ways. Through our strong operational infrastructure, creative thinking, insurance know-how and ecommerce competences we want to drive the digitalization of the life insurance business in Europe.    About you  Qualifications:  Proven experience as a solution and application architect, i.e. 3+ years hands-on experience in solution and application architecture Proven software development capabilities, i.e. 5+ years hands-on experience as a developer Experienced in writing architecture-related artefacts like solution designs, sequence diagrams, API interface definitions, data schemas, etc. Experience in best practices around IT security and in treatment sensitive customer data according to GDPR (EU General Data Protection Regulation) Experience in workflow management, identity management, document management, etc. Experience with high-traffic micro services architectures and best practices around designing, scaling and monitoring concurrent systems You carefully evaluate design trade-offs and strive for simple, elegant, algorithmically efficient solutions You understand performance metrics, how to collect and use them to continuously improve performance, scalability and efficiency Experience in the design of API interfaces and of data-models Experience in CI/CD, test-driven-development (TDD) and automated testing    About you:  Great team player: you collaborate effectively with team members, express technical leadership supporting your views and ideas while keeping open to different opinions, being fearless and always supplying to the overall growth of the team Continuous learner who stays up-to-date with the latest trends and carefully vet with proper pragmatism and long-term vision the adoption of new technologies Master’s degree in computer science, engineering or equivalent working experience Ability to speak and write English fluently     We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, or disability status.               Display original ad",28.10.2019
Data Architect,IT Solution Architect Client & Partner,2019-11-16,Bank Julius Bär & Co. AG,Zürich,100%,Position with responsibilities,"IT Solution Architect Client & Partner 
    Julius Bär ist die führende Private-Banking-Gruppe der Schweiz, ausgerichtet auf die Betreuung und Beratung anspruchsvoller Privatkunden, sowie eine erstklassige Marke im globalen Wealth Management. Deshalb sind ein umfassendes Leistungsspektrum und eine erstklassige Dienstleistungsqualität unerlässlich – und engagierte Teams, die dahinter stehen.      Innovation, operative excellence and appreciation to our employees influence the IT of Bank Julius Baer. We invest continuously in the development of our existing IT landscape and offer through progressive thinking and efficiency the best possible service to our business units. As part of our global and strategic initiatives back office, channel, partner and wealth management systems will be replaced by future-oriented new solutions. To support our strategy, we are looking for the best talents who are willing to shape this challenging journey with us. If this appeals to you, then you should contact us.     IHRE AUFGABEN  As a Solution Architect for the Domain Client & Partner, you support us in the consolidation, harmonization, and renewal of our global Client Lifecycle applications.  Ensure delivery of artefacts defined along Bank Julius Baer project methodology (solution blueprint, solution designs, and security concepts) Stakeholder Management (incl. strong interaction with our partners from central architecture, security et al.) Prepare and present architectural options at decision boards (e.g. architecture boad) Specification of conceptual and logical architectures to meet strategic business, financial, and technology objectives Provide comprehensive architectural support for all aspects to ensure proposed solutions are technically viable and also consider harmonization in landscape wherever applicable Work closely with business and technical teams to ensure successful rollout of the solution Validate functional and non-functional requirements and make appropriate design adjustments, as well as provide effort estimates to support project management Conduct evaluation of new technology platforms and components and be the primary interface to product /technology vendors         IHRE FÄHIGKEITEN   Higher education in computer science / business informatics Strong communication skills (fluency in German and English is a key requirement) Multi-year experience as a solution architect or equivalent role Strong working experience in projects that had an emphasis in application integration, data architecture, or workflow management Strong expertise in JEE, SOA, REST, SSO, and containers TOGAF or similar certification Motivated personality, strong interest in digitisation aspects and ability to work under pressure      Wir freuen uns auf die Zusendung Ihrer vollständigen Bewerbungsunterlagen. Bitte nutzen Sie hierzu unser Online-Bewerbungstool. Weitere interessante Jobangebote finden Sie auf der Homepage oder in der Übersicht der vergleichbaren Stellen.  Display original ad",04.07.2019
Data Architect,MS Dynamics AX Solution Architect,2019-11-16,,,100%,Position with responsibilities,"MS Dynamics AX Solution ArchitectSolera is a global leader in data and software services that strives to transform every touchpoint of the vehicle lifecycle into a connected digital experience. In addition, we provide products and services to protect life’s other most important assets: our homes and digital identities. Today, Solera processes over 300 million digital transactions annually for approximately 235,000 partners and customers in more than 90 countries. Our 6,500 team members foster an uncommon, innovative culture and are dedicated to successfully bringing the future to bear today through cognitive answers, insights, algorithms and automation. 

     Global Finance Systems - Dynamics AX Solution Architect     Who We Are  Solera is a global leader in data and software services that strives to transform every touchpoint of the vehicle lifecycle into a connected digital experience. In addition, we provide products and services to protect life’s other most important assets: our homes and digital identities. Today, Solera processes over 300 million digital transactions annually for approximately 235,000 partners and customers in more than 90 countries. Our 6,500 team members foster an uncommon, innovative culture and are dedicated to successfully bringing the future to bear today through cognitive answers, insights, algorithms and automation. For more information, please visit solera.com.      The Role Audatex are looking for an innovative MSDynamicsSolutionArchitect responsible fortheimplementation, optimizationand supportoftheMS DynamicsAX2012/ D365FOsystem used inEMEAandUSNA. The position will also be responsible for ensuring that the impact ofMSDynamicsAX2012 deployments is managed in an effective way to ensure the delivery of desired business outcomes.      What You’ll Do    Lead the MD Dynamics AX 2012/D365FOchange management        Configuration, release and implementation management      Work with all stakeholders to support and guide them through the required steps to implement systems related changes      Own and maintaintheoverall design of our dynamicsaxsolution including third party tools.      Implementing business change requests      Requirements engineering, analysis, design and functional specifications        Third level support     Team lead cover inthecaseof absence      EnforcingSOXaudit policies to ensure system compliance      Supporting business analyst training      Creating functional documentation       Wh at You ’ll Bring    Minimum 5 years of solidMS DynamicsAX2012 experience, especially in implementation projects.     ITarchitecture & strategy experience and knowledge     Bachelor/master’s degree with technical background plus a good understanding of accounting, tax and legal requirements       Knowledge ofthearchitecture ofMSDynamicsAXis essential     Knowledge ofD365,AS400,Salesforce,SQL,MS Dynamics CRM, web services andScribe is a plus    Experience in end-to-end technical solution architecture/ development across multiple technology platforms     Business analysis skills – making reliable solution estimations andtheability to discuss technical changes with developers      Strong background experience on third party solutions such asBottomline technologies, to increase,OCRetc.       Solid understanding of the end to end change management process     Ability to lead and influence others at all levels of the organization, whilst moving towards a common vision or goal     Excellent presentation & communication skills as well as long term vision.     Willingness to travel to liaise with business and end users.     Fluency inEnglish, otherEuropean languages such asGerman andSpanish a plus       Team player with excellent communication and moderation skills and with a focus on the big picture and overall success of the customers, the team, andSolera     Ability to analyze business and technical problems, and to find effective solutions for them     Ability to work structured, systematically and independently     Passion for and commitment to quality     Ability to work in a fast-paced team‐oriented environment where change is constant and needs to be managed       Must be performance driven, detailed, and results oriented     Willing to work flexible hours     Clear written and verbal communication skills    Display original ad",23.10.2019
Data Architect,Lead Developer & Software Architect (f/m),2019-11-16,Leica Geosystems AG,Heerbrugg,100%,Position with responsibilities,"Lead Developer & Software Architect (f/m)Committed, dynamic and with a passion for precision, we revolutionise the world of measurement and survey. Around the globe, our customers use our smart technologies, and save and edit their data in real-time. You create the software solutions for our high-end products skillfully and enthusiastically from concept phase all the way to design and implementation. Join our team and make your visions come true! Lead Developer & Software Architect (f/m) Heerbrugg This appeals to you  Taking over technical leadership for the development team Being responsible for the overall application architecture and technology stack Driving technical concepts and decisions for the software architecture Defining and improving the software development process Developing professional software in C# Developing frontends in Angular and Type Script    This is you   You have professional experience in developing Web Applications with Angular, Type Script, .NET Core and C#   You see yourself being a good leader and like to communicate   You are passionate about technology, even in your free-time   You have a strong focus on high quality work and security topics   You have professional experience in cloud technologies (Azure or AWS, Cloud-Native architecture, Kubernetes or/and Docker, Microservice Software Architecture, …)   You have development experience with DB, network communication   You are fluent in English (spoken and written), good spoken German is a plus   About Us Our innovative solutions and products are characterised by the highest efficiency and reliability. Help us to improve the future, become part of our team and a global success story. How can I apply If you are interested in this challenging and varied position, then we look forward to your online application! Due to the privacy policy, we accept applications only via the application form. Leica Geosystems AGHeinrich Wild StrasseCH-9435 HeerbruggJob-ID: 93v6a7ib  Display original ad",08.10.2019
Data Architect,IT Senior Manager BI Analytics and Master Data,2019-11-16,,,100%,Position with responsibilities,"IT Senior Manager BI Analytics and Master Data      IT Senior Manager BI Analytics and Master Data     Posted Date2 months ago(9/17/2019 8:00 AM)  Job CodeDJOBCountrySwitzerlandFunctionInformation TechnologyCityHolderbank# of Openings1     Overview     No agencies will be considered for this job posting.     The IT Senior Manager BI Analytics and Master Data is in charge of defining the technical roadmap/strategy, ensuring implementation and the run of the IT BI and Analytics products and services as well as the Master data management solutions and processes.   The job incumbent is responsible for the IT data interfaces and the integration for the Group BI and Analytics solution.This includes the planning with the country or region (IT and Digital team) of Group solutions roll out or related maintenance activities managed locally as well as the coordination of the Business Intelligence Community of Practice at group level.This also implies driving and governing the Group and Corporate solutions and product roadmap, design, delivery and maintenance for BI/Analytics systems as well as digital products for data analytics, enabling the digital initiatives.   The business relation with the Digital team and various group functions and regional reporting functions is a key element of this role.    Responsibilities    • Define the Group BI / Analytics solutions strategy and support the key initiatives in the BI analytics and Master Data area.• Bring IT innovation and functional expertise to support and jointly contribute to the LH digital strategy and roadmap.• Ensure efficient delivery and operation of the related products and services to the LafargeHolcim group.• Ensure project schedule and delivered functionality are in line with the business needs and are delivered at optimum cost while also shaping the future IT ecosystem and technologies to enable the group in its digital journey.• Foster a culture of improving precision of capturing business requirements, quality of service solutions and agile delivery.• Ensure compliance with group Policies, methodologies and standards• Leading a team responsible for BI Analytics and Master Data on group level and manage joint engagement with a virtual team of IT experts in the regions and countries to ensure optimal delivery and support of the portfolio of solutions.• Recruiting, coaching, developing and motivating employees within own area of responsibility and creating a work environment that motivates and allows to retain key personnel required to deliver value adding and innovative IT services across the business• Driving alignment with key stakeholders within IT and other functions    Education/Qualifications    • Graduate degree (Master or PhD) in Business or Management, Computer / Data Science, Mathematical / Engineering or related discipline with an IT focus.• Certifications: ITIL/ IT Service Management PMI®/ PRINCE 2® CMMI®    Experience    • Significant experience (8 years +) in leading a team / organization in charge of the design, development, delivery and support of IT Business intelligence and digital Applications in a global context• Significant experience (5 years +) as IT / technology strategic lead or senior IT architect in the field of business intelligence, big data, data lakes analytics and digital initiatives• Proficient understanding of BI and digital business application landscape and architecture and its integration• Experience in leading multidisciplinary, high performance work teams/groups• Proven track record of tight project/cost control• Experience in analytics solution and strategic industrial / predictive analytics initiative (Logistics, Maintenance, Pricing, Sales…) , direct knowledge of key providers in the segment    Knowledge & Skills    • Ability to lead strategy and product / technology roadmap aligned to business and IT strategies• Knowledge of existing and emerging hardware and software technologies and IT architectures in the field of digital analytics and master data management• Deep knowledge on Artificial Intelligence, Machine learning / Deep Learning , Big data / data lakes and related applications and infrastructure element• Strong competency in SAP BI BO and HANA technology, Power BI and Qlikview/sense , good exposure and knowledge on other similar product on the market.• Ability to champion new initiatives and technologies – “Change Leader”• Strong relationship building and interpersonal skills    Language Requirements   Excellent English (written & spoken) - other languages German or French are a plus   Travel Requirements   15%    Options     Apply for this jobApply        Email this job to a friendRefer      Sorry the Share function is not working properly at this moment. Please refresh the page and try again later.   Share on your newsfeed     We offer a modern and dynamic working environment with attractive working conditions. Interested? Apply now at www.lafargeholcim.com/careers. Please hand in your CV, a motivation letter and all relevant documents with information of the application source. Display original ad",17.09.2019
Data Architect,Senior Solution Architect (h/f) - 100% 100%,2019-11-16,,,100%,Position with responsibilities,"Senior Solution Architect (h/f) - 100% 100%      Senior Solution Architect  (m/f) - 100%    Your mission     Provide leadership on solution design encompassing the entire solution layers as business, software, data, infrastructure and security Contribute to the definition of the IT architecture and security principles and standards Define solution patterns and ensure solution decisions are aligned with the enterprise's future-state architecture vision. Ensure that solution design balance functional, service quality, security and system management requirements     Your profile      Minimum of 6 years of experience in IT architecture Minimum of 5 years of experience in at least two IT solution development disciplines, including technical architecture, application/software development, Database management, middleware, infrastructure architecture including network or IT operations Minimum of 2 years of experience in Cloud solution architecture and design Understanding of agile methods and processes, and capability of supporting agile project teams by providing advice and guidance on opportunities, impact and risks, taking account of technical and architectural debt Understanding of Information Security, Cybersecurity and Data Protection standards and technologies Exposure to multiple, diverse technologies and processing environments Excellent understanding of application development methodologies and infrastructure, network and security architecture Proven presentation and communication (written and oral) skills; able to communicate complex concepts to a diverse audience of senior business leaders  Experience with industry standard technology frameworks and methods (SAFe, Scrum, ITIL, TOGAF, Zachman) Recognizes the partner’s views and can build sustainable partnerships  Knowledge of financial models and budgeting Able to think ahead and decompose a plan into meaningful steps Experience in Insurance or Finance sector (3 y) Experience in swiss health insurance French (fluent or mother tongue), English (working knowledge), German (good working knowledge) is a plus Enter easily in contact with strangers  Has a positive attitude towards others      3rd player in the field of health insurance in Switzerland, Assura believes in shared responsibility between the insurer and the policyholder and places this conviction at the heart of its commitment to the health system. Our 1,300 employees receive attractive social benefits and work in a dynamic and collaborative working environment, backed by a strong corporate culture and entrepreneurial spirit as well as a useful and exciting field of activity.    Start date: September  Workplace: Lausanne  Work commitment: Full-time (100%)  Type of employment contract: Permanent    Thank you for your interest in our society. We look forward to reviewing your application. Please note that we will only consider electronically submitted applications. Collaboration with recruitment agencies is not desired.    Please note that Assura is supported by Serendi for Talent Acquisition Services. As their Recruitment Process Outsourcing provider Serendi is exclusively in charge on the above mentioned position. Your data is handled according to the compliance guidelines of the Group. If you have any questions your recruiter will be happy to help. www.serendi.com (Serendi SA, Avenue de la Gare 2, CH-1700 Fribourg)       Display original ad",29.08.2019
Data Architect,IT Application Architect (80-100%) - Lausanne,2019-11-16,Credit Suisse AG,Lausanne,80% – 100%,Position with responsibilities,"IT Application Architect (80-100%) - Lausanne IT Application Architect (80-100%) – Lausanne - #127001 Switzerland-Switzerland - Western CH-Lausanne |    Full-time (FT) | Technology [IT] | Job ID 127001IT SupportEnglish  Credit Suisse is a leading global wealth manager with strong investment banking capabilities. Headquartered in Zurich, Switzerland, we have a global reach with operations in about 50 countries and employ more than 45,000 people from over 150 different nations. Embodying entrepreneurial spirit, Credit Suisse delivers holistic financial solutions to our clients, including innovative products and specially tailored advice. Striving for quality and excellence in our work, we recognize and reward extraordinary performance among our employees, provide wide-ranging training and development opportunities, and benefit from a diverse range of perspectives to create value for our clients, shareholders and communities. We are Credit Suisse.   We Offer   We are looking for a Senior Application Architect. You will take a lead in design and delivery of applications and cross-application architectures, and have significant role in developing our long term strategy.   Responsibilities are:  You will be supporting the architecture and design of our application portfolio to meet our business requirements You will understand and keep up to date with company and market standards, and review and advise on the adoption of new technologies You will align our architecture to promote the use of global standards and governance models        You Offer  Minimum Master’s degree in Computer Science, Information Technology or related natural sciences field (alternatively provable equivalent education in this domain) Extensive knowledge of Enterprise Architecture with an excellent technical background including hands-on experience in the software development process You have a strong background in Java and Spring Framework and strong knowledge of modern technology best-practices You have a broad knowledge of modern technology architectures, including cloud, big data and microservice architectures You bring a passion and dedication for engineering excellence. You nurture standard methodology and have experience encouraging and supporting creative or forward-thinking You are an open-minded person with partnering mindset and an enthusiastic and motivated personality. Your excellent people management and interpersonal skills allow you to collaborate effectively and build professional relationships across multiple locations You have excellent communication skills with very good command of the English language. German or French is not mandatory but of advantage. You have minimum 5+ years of meaningful experience as application architect You have familiarity with workflow engines, business rules engines, document management solution  *LI-CSJOB* Ms. Evelyne Rechenmann would be happy to receive your application.Please apply via career portal (reference 127001).  Credit Suisse is an equal opportunity employer. Welcoming diversity gives us a competitive advantage in the global marketplace and drives our success. Display original ad",03.04.2019
Data Architect,System Architect & Engineer,2019-11-16,Credit Suisse AG,Zürich,100%,Position with responsibilities,"System Architect & Engineer System Architect & Engineer #139054 Switzerland-Switzerland - Region Zurich-Zürich |    Full-time (FT) | Technology [IT] | Job ID 139054Software Development / EngineeringEnglish  Credit Suisse is a leading global wealth manager with strong investment banking capabilities. Headquartered in Zurich, Switzerland, we have a global reach with operations in about 50 countries and employ more than 45,000 people from over 150 different nations. Embodying entrepreneurial spirit, Credit Suisse delivers holistic financial solutions to our clients, including innovative products and specially tailored advice. Striving for quality and excellence in our work, we recognize and reward extraordinary performance among our employees, provide wide-ranging training and development opportunities, and benefit from a diverse range of perspectives to create value for our clients, shareholders and communities. We are Credit Suisse.   We Offer        Control-M and associated Batch Tools support for Mainframes in Switzerland and Distributed Platform globally. Our role covers solution design, Life Cycle Management, maintenance, Optimization, proactive incident prevention and problem resolution to ensure continued stable batch environment   We offer you a challenging position within Hosting and Data Services – Batch as a Service – Batch Engineering and Product Support for Mainframe platform. Being part of a highly skilled, motivated and diverse team, you will be responsible for Engineering and Integration of Batch Products within the Mainframe environment for Control-M (administrator.)   In this role you cover solution design, Life Cycle Management, maintenance, Optimization, dedicated incident prevention and problem resolution to ensure continued stable batch environment   You install, upgrade, and maintain releases of Batch tools in all Development, Testing & Production Environment.   You build and implement concepts for the automation of batch software components via modern software request and deployment tools   You build and maintain positive relationships with the vendors to achieve new CS required features.   Reporting and operational solutions for Batch environment Optimization   You support our team on the 24x7 standby support approximately one week out of every month         You Offer       You bring at least 5 years of experience in Control-M Administration for z/OS, IBM Mainframe, z/OS, DB2, TSO, SMP / E and you have programming skills in REXX and open to be trained in administration and support of BETA 92 & XINFO   You have knowledge of UNIX and a deep understanding of software development & Continuous Integration processes and tools like JIRA, Intellij, GIT, Maven and Jenkins etc.   You are a self-starter with a positive attitude, good communication & partner management skills to drive all aspects of testing   You bring experience in at least one object oriented programming language (preferably Java), one scripting language (preferably Python) as well as in automation tools (preferably Selenium) and Database/ETL testing   You have hands on experience in Automation and Testing with strong analytical & problem solving skills         *LI-CSJOB*   Mr. L. Anselment would be happy to receive your application.   Please apply via our Career Portal.        Credit Suisse is an equal opportunity employer. Welcoming diversity gives us a competitive advantage in the global marketplace and drives our success. Display original ad",04.10.2019
