Keywords searched,Job title,Date parsed,Company name,Location,Occupation,Job rank,Content,Date published
Data Python,Market Analyst,2019-11-16,LITASCO SA,Genève,100%,Position with responsibilities,"Market Analyst    As an active member of the Market Analysis Desk, the primary purpose of the position is to support Traders in their decision making process. The responsibility of the Market Analyst is to assist Litasco's Geneva-based refined product Traders in understanding detailed refined product market fundamentals in the U.S. and across the Americas. The primary focus for this Market Analyst role is light ends products markets, particularly LPG and Naphtha in markets across the globe, including East of Suez.  Market Analyst Market Analyst    As an active member of the Market Analysis Desk, the primary purpose of the position is to support Traders in their decision making process. The responsibility of the Market Analyst is to assist Litasco's Geneva-based refined product Traders in understanding detailed refined product market fundamentals in the U.S. and across the Americas. The primary focus for this Market Analyst role is light ends products markets, particularly LPG and Naphtha in markets across the globe, including East of Suez.   Job purpose:   Actively maintain global LPG and Naphtha balances (monthly granularity, historic and forecast) for all major regions and countries, presented to Litasco LPG and Naphtha Traders in a timely basis through various customized Tableau dashboards;   Manage and organize detailed price and fundamental data, extract relevant data, and reliably report the important implications to Traders and other analysts;   Ensure extensive internally-generated balance data and curated fundamentals data from external sources is prepared to be stored to internal (SQL) databases on a daily basis;    Track and forecast LPG and Naphtha movements including by grade. Prepare regular reports and incorporate findings into reported regional balances;    Develop and maintain a variety of tools/dashboards/report for the LPG & Naphtha trading group;   Prepare ad-hoc fundamental oil market analysis on the LPG and Naptha markets as requested by Traders, Managers and Senior Analysts with high quality in a timely fashion, including event analytics;   Form and communicate comprehensive insightful views on the relationships between various light ends market prices and fundamentals.     If you have:   MSc in Financial Engineering or Economics;   Economic background with theoretical knowledge;   Petroleum knowledge - advanced concept - pricing methods is a plus, detailed knowledge of LPG, Naphtha and Petchrochemicals markets is a plus;   Advanced knowledge of financial instruments (future, swaps, CFDs) - Options is a plus;   Strong statistical knowledge (including econometrics data analysis and/or database management);   Good/advanced IT skills including Programming (Python) and Data Visualization (Tableau) along with standard applications (MS Office, Excel), databases and information systems (VBA,SQL) - Reuters/Bloomberg is a plus;   Rigor and attention to detail;   Analytical thinking: approach problem solving systematically, anticipation of obstacles, make logical conclusions and see implications/consequences of solutions;   Excellent written and oral English communication skills. Other languages are considered a plus.      Then we will be pleased to receive your full application on:      jobs@litasco.ch   with the reference MA-EK1009 in the subject of your email.   Rue du Conseil-Général 9 1205 GENEVEDisplay original ad",15.11.2019
Data Python,Cloud Site Reliability Engineer,2019-11-16,Stamford Consultants AG,Zürich,100%,Position with responsibilities,,15.11.2019
Data Python,Cloud Site Reliability Engineer,2019-11-16,The Stamford Group AG,Zürich,100%,Position with responsibilities,"Cloud Site Reliability EngineerJob Description: - Be responsible for all aspects of application production support, deployment and monitoring, as well as thedevelopment of tools to support these activities - Support mission critical applications and associated platforms, ensuring the highest levels of availability,security, performance and stability are maintained at all times - Design and build tools and solutions with a strong bias towards automating as many aspects of support as possiblesuch that manual trivial support activity is reduced or eliminated - Ensure new systems / services deployed can be integrated to existing monitoring and management tools so that theperformance of the service and deviations from normal are easily anticipated and instrumented - Manage Cloud services that span storage, security, networking, and compute cloud capabilities Key deliverables - To ensure production systems run reliably at all times, that availability, performance and business process SLAs aremet or exceeded - Spend 50% of time on tickets and 50 % on improvements that deliver engineering solutions that improveinstrumentation, ease of deployment, service orchestration and other aspects of production support - reduce the burdenof manual work involved as systems and user volumes scale. - Partner with service transition managers / development leads and architects to ensure designs of new applicationsmeet expected standards in relation to Site reliability. Ensure non-functional production support requirements areconsidered early in the lifecycle of all new applications - Manage Azure Portal Dashboard, Policies, Log Analytics, Azure DevOps, Resource Manager, Subscriptions, Graph API,Powershell/cli, Visual Studio Code, Python, JSON template Creation, DevOps and Infra as Code Requirements: - Exceptional development and engineering experience and the ability to apply that knowledge to solve the complexproblem of running applications reliability at scale - Have a blend of skills including sysadmin, security, automation and the ability to code with a deep knowledge ofOperating Systems and Application Source Code, Container Fabrics, Networking, Alerting and Monitoring - Deep knowledge of Azure Resource Manager, Monitor, Alerts, Security Centre, DevOps, RBAC - Deep knowledge of application Source code such as Java/C++/C# - Deep understanding of each service across the full IT lifecycle, and ready to take requests for infrastructureservices, applications, and environments - Design of solutions (Monitoring / process orchestration / capacity management / deployment) that not only scale butcan potentially be leveraged by other parts of the organisation - Hands on experience working in both Agile and DevOps development methodologies - Confident in interacting with developers and deep diving into both Application and Infrastructure code - Willingness to challenge the status quo and introduce new ideas that will remove or reduce manual effort in relationto operating large production systems at scale. Allegis Group Limited operates as an Employment Business and Employment Agency as set out in the Conduct of EmploymentAgencies and Employment Businesses Regulations 2003. It is a company within the Allegis Group network of companies(collectively referred to as ""Allegis Group""). Aerotek, Aston Carter, EASi, TEKsystems, Stamford Consultants and TheStamford Group are Allegis Group brands. If you apply, your personal data will be processed as described in the AllegisGroup Online Privacy Notice available at https://www.allegisgroup.com/en-gb/privacy-notices. To access our Online Privacy Notice, which explains what information we may collect, use, share, and store about you,and describes your rights and choices about this, please go to https://www.allegisgroup.com/en-gb/privacy-notices. We are part of a global network of companies and as a result, the personal data you provide will be shared withinAllegis Group and transferred and processed outside the UK, Switzerland and European Economic Area subject to theprotections described in the Allegis Group Online Privacy Notice. We store personal data in the UK, EEA, Switzerlandand the USA. If you would like to exercise your privacy rights, please visit the ""Contacting Us"" section of our OnlinePrivacy Notice at https://www.allegisgroup.com/en-gb/privacy-notices for details on how to contact us. To protect yourprivacy and security, we may take steps to verify your identity, such as a password and user ID if there is an accountassociated with your request, or identifying information such as your address or date of birth, before proceeding withyour request. If you are resident in the UK, EEA or Switzerland, we will process any access request you make inaccordance with our commitments under the UK Data Protection Act, EU-U.S. Privacy Shield or the Swiss-U.S. PrivacyShield. About TEKsystems: TEKsystems provides technology staffing and services, helping businesses deploy high-calibre IT and communicationsexpertise under a range of delivery options including Staffing Services, Team Services, Global Services, and WorkforceManagement Services. Weve become a billion-dollar services company by continually building on what we do bestblending superior client service with an unrivalled ability to source and manage talent to precise specifications,resulting in successful technology executions. Our offerings address various applications, infrastructure, andcommunications needs including technology deployment services, enterprise software support services, and assetmanagement services. TEKsystems is a division of Allegis Group Limited, a wholly owned subsidiary of Allegis GroupInc., the fourth largest staffing company in the world. Allegis Group Ltd is an Employment Business and Agency.Display original ad",15.11.2019
Data Python,Django / Python web developer 80-100%,2019-11-16,Universitätsspital Basel,Basel,80% – 100%,Position with responsibilities,"Django / Python web developer 80-100%Your responsibilities:Development of the fronted and backend of the new STCS Django Web Application Set-up and maintenance of a professional project and system environment (e.g. Django, PorstgreSQL, Gitlab, Docker) at a highly secured hosting institution Participate in the development and documentation of the relational DB model for the new application Manage the migration of the existing data from the old into the new system You closely collaborate with and you are supported by the STCS Data Center (DC), an associated academic partner institution who developed a similar Django Web Application, and by the application provider of the currently running system. You are willing to travel occasionally between these partnersYour qualifications:Master or diploma in Computer Science, (bio-)informatics or a related field Professional experience at least 3-5 years Fluency in English, Level C1 Excellent programming concepts and skills in Django / Python Professional experience and understanding of the set-up, development and maintenance of a complex DB system Understanding of clinical data management systems and clinical data workflows is of great advantage Good communication skills, enjoy close team collaboration, open to discuss and implement new developments Self-contained, motivated and interested to work in an academic environment Flexible to collaborate in a complex project and to manage a variety of responsibilities in a rapidly developing multi-site cohort studyWhat we offer:Cooperative team atmosphere A family-friendly personnel policy Challenging academic research environment with the possibility to gain experience in the field of transplantation medicine and immunocompromised hosts Multidisciplinary dynamic team of clinicians, epidemiologists, statisticians, data managers and IT specialists A grown research network and infrastructure with options of scientific involvement and academic visibilityFor further information please contact Mr. PD Dr. Michael Koller, Head of STCS Data Center, Swiss Transplant Cohort Study, Telephone +41 61 328 67 32 . Mr. Georgios Michael Dimopoulos, Human Resources, ist looking forward to receiving your online application (reference number 13334).Universitätsspital BaselBewerbermanagementwww.unispital-basel.ch/jobsDisplay original ad",08.11.2019
Data Python,Big Data Engineer,2019-11-16,42matters,Zürich,100%,Position with responsibilities,,30.10.2019
Data Python,Inhouse Business Intelligence (Power BI) Spezialist (w/m) - Job ID 65117,2019-11-16,Humentum AG,Region Zentralschweiz,100%,Position with responsibilities,"Für ein international tätigen Industriezulieferer in der Innerschweiz suchen wir zur weiteren Ergänzung des Teams Sie als:Inhouse Business Intelligence (Power BI) Spezialist (w/m) - Job ID 65117 Ihr zukünftiges Tätigkeitsfeld  Die Aufgabe beinhaltet folgende spannenden Tätigkeiten:   In einem stark auf Microsoft-Lösungen ausgerichteten DWH/BI-Umfeld sind Sie für alle technischen Themen rund um die Business Intelligence Anforderungen eines modernen, international agierenden Unternehmens zuständig. Sie analysieren laufend die entsprechenden Business Anforderungen und stellen sicher, dass die Erwartungshaltungen inline sind mit dem von Ihnen erarbeiteten BI-Konzeptes. In Zusammenarbeit mit den verschiedenen Geschäftseinheiten unterstützend Sie deren Bedarf und Umsetzung von BI-Berichten, Reportings, Dashboards und stellen die nötigen Prozesse zur Verfügung. Mit Ihrer technischen Expertise sind Sie Teil des DWH-Teams und prägen die Datenmodelle mit den entsprechenden Businessprozessen und das eigentliche «Erscheinungsbild» des DataWarehouse nachhaltig.   Die an Sie gerichteten Anforderungen  Um in dieser Aufgabe erfolgreich zu sein, erfüllen Sie nachweisbar folgende Vorgaben:   Sie besitzen ein Informatik-Studium (UNI / FH) mit idealerweise Vertiefung in BI / DWH. Auf Ihre relationalen und multidimensionalen DB-Kenntnisse mit Schwerpunkt MS SQL-Server, Power BI, SSAS, SSIS, SSRS, MDX, Big Data, R/Python können Sie sich jederzeit verlassen. Neben eher strategisch, konzeptionellen Themen verantworten Sie selbstverständlich auch sehr handson fokussierte Aufgaben auf Datenebene rund um die Datenhaltung / Datenzugriff / Datenbearbeitung. Sie arbeiten im hohen Masse selbstständig. Durch Ihr analytisches Vorgehen sehen Sie mögliche Probleme frühzeitig und agieren anstelle von reagieren. Ihre Kommunikation ist immer Level gerecht und Sie tragen das customer insight direkt unter dem Herzen. Produktivität und zielgerichtetes Handeln leben Sie tagtäglich. Sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift   Relevante Kenntnisse: DWH, BI, MS SQL Server, MS Power Bi, SSIS, SSAS, SSRS, MDX, Datamarts, OLAP, Big Data, R/Python, PowerPivot, PowerQuery, ETL, Cloud, Azure   Start: nach Vereinbarung  Dauer: unbefristet  Vertragsart: Festanstellung  Pensum: Vollzeit  Gehalt: Marktgerecht  Arbeitsort: Zentralschweiz Wir freuen uns, wenn wir Ihr Interesse an der Aufgabe wecken konnten. Senden Sie uns bitte Ihr aussagekräftiges Bewerbungsdossier (Word oder PDF - bitte keine ZIP-Archive) inkl. kurzem Bewerbungsschreiben, Ihrem Lebenslauf, den Zeugnissen und Diplomen sowie allfälligen weiterführenden Dokumente per E-Mail an:     jobs@humentum.ch .      Bei uns ist für Sie zuständig: Michelle Sieber  Bitte vermerken Sie in Ihren Unterlagen die Job-ID 65117 Humentum AG
Frau Michelle Sieber
Account Management
Schützegasse 23
8001 Zürich
+41 43 421 95 00Display original ad",15.11.2019
Data Python,Data Engineer (f/m),2019-11-16,Ringier AG,Zürich-Seefeld,100%,Employee,"12 years ago, Ringier took on the challenge to transform into a digital powerhouse. In 2016, Ringier established the Data Services department reporting directly to the group executive board, to unleash the power of technology and data to break the data silos of portfolio companies and enable a Ringier ecosystem. Embracing the agile methodology and engineering excellence principle, the Data Services department has built Sherlock Platform [cloud-native enterprise data hub with built-in Artificial Intelligence capabilities] to collect, consolidate, and understand data to generate business insights and value. The platform won several international BIGGIES and INMA prizes in 2018. To further accelerate the development and adoption of Sherlock platform, Ringier Data Services is recruiting:Data Engineer (f/m)Your job  Analyze data of online customers across Ringier's brands and make user behavior and intent comprehensible for business stakeholders Collaborate within a cross-functional international team to design and implement data engineering solutions Be comfortable with using PySpark based tooling for your daily routine Learn additional skills to design complex data processing and machine learning pipelines Communicate and collaborate with stakeholders in German and English  Your profile  Proficiency in Python and SQL, possibly Java or Scala Knowledge of PySpark for distributed computation Proven knowledge of development best practices Experience with Agile methodology and problem-centric solution design A pragmatic mindset, not afraid of making mistakes, and learning from them Fluency in German and English  Are you interested? We are looking forward to your online application.   Susanne Jud HR Manager+41 44 259 6344www.ringier.com Display original ad",19.10.2019
Data Python,Data Engineer (f/m/x),2019-11-16,Robert Half,Zürich,100%,Employee,,07.11.2019
Data Python,Business Intelligence Manager (f/m/d),2019-11-16,MIACAR,Zurich,100%,Employee,"Together we build the future of last mile delivery and grocery shopping. Backed by a major Swiss venture fund, MIACAR successfully launched in the region of Bern and we are now growing our company at high speed. Join us in becoming the category king in Switzerland and help us giving our customers what they really want: More time for the beautiful things in life.Business Intelligence Manager (f/m/d)These will be your tasks: You will focus on advancing our data pool and data analytics capabilities You will conduct quantitative analyses across our operations, which will significantly contribute to the development of our data-driven operating model You will take ownership of and drive development topics on your own and in close collaboration with our product team as well as our partners We're offering these benefits: Be a key player in the most ambitious Swiss online food story Highly motivated, dynamic and international team Fame and glory for what you will have built No bulls**t, down to earth, yet high caliber work environment You're offering these qualifications: 2+ years of experience in the business intelligence domain - ideally with a grocery/e-commerce focus Alternatively, 2+ years experience in a top strategy consulting firm Deep analytical and business intelligence capabilities Solid understanding of state-of-the-art data analytics tools Passion for building companies with a strong hands-on attitude Fluency in German and English Advanced experience with Excel - coding skills (Python, R) are a plus Master's degree with outstanding academic results Passion for grocery/logistics/e-commerce industries Contact: MIACAR AG Helen Krähenbühl MIACAR is backed by the Migros group.For more job offerings, please visit:  migros-gruppe.jobsDisplay original ad",14.11.2019
Data Python,Customer Analytics/ Big Data Engineer (m/w/d),2019-11-16,Hays (Schweiz) AG,St.Gallen,100%,Position with responsibilities,"Customer Analytics/ Big Data Engineer (m/w/d)  Verantwortlich für die Weiterentwicklung, den Betrieb und den Support der Customer Analytics-Plattform   Mitwirken bei der Integration der Customer Analylics-Plattform in die Bankenprozess-Landschaft   Erstellen von ETL-Strecken und Datenaufbereitungen im engen Austausch mit den Data Scientists   Verantwortlich für den Zugriff auf die analytischen Daten     Studium oder Aus- oder (Weiterbildung) im Bereich (Wirtschafts-) Informatik   Praxiserfahrung in der Anwendung von Spark über YARN, Hive und/oder Impala   Kenntnisse/Erfahrungen mit einer Hadoop-Plattform in einem Enterprise-Umfeld   Erste Erfahrungen in der Programmierung von R, Python und Scala  Hays (Schweiz) AG        Sihlstrasse 37        8001 ZürichDisplay original ad",04.11.2019
