Keywords searched,Job title,Date parsed,Company name,Location,Occupation,Job rank,Content,Date published
Python Developer,Cloud Site Reliability Engineer,2019-11-16,The Stamford Group AG,Zürich,100%,Position with responsibilities,"Cloud Site Reliability EngineerJob Description: - Be responsible for all aspects of application production support, deployment and monitoring, as well as thedevelopment of tools to support these activities - Support mission critical applications and associated platforms, ensuring the highest levels of availability,security, performance and stability are maintained at all times - Design and build tools and solutions with a strong bias towards automating as many aspects of support as possiblesuch that manual trivial support activity is reduced or eliminated - Ensure new systems / services deployed can be integrated to existing monitoring and management tools so that theperformance of the service and deviations from normal are easily anticipated and instrumented - Manage Cloud services that span storage, security, networking, and compute cloud capabilities Key deliverables - To ensure production systems run reliably at all times, that availability, performance and business process SLAs aremet or exceeded - Spend 50% of time on tickets and 50 % on improvements that deliver engineering solutions that improveinstrumentation, ease of deployment, service orchestration and other aspects of production support - reduce the burdenof manual work involved as systems and user volumes scale. - Partner with service transition managers / development leads and architects to ensure designs of new applicationsmeet expected standards in relation to Site reliability. Ensure non-functional production support requirements areconsidered early in the lifecycle of all new applications - Manage Azure Portal Dashboard, Policies, Log Analytics, Azure DevOps, Resource Manager, Subscriptions, Graph API,Powershell/cli, Visual Studio Code, Python, JSON template Creation, DevOps and Infra as Code Requirements: - Exceptional development and engineering experience and the ability to apply that knowledge to solve the complexproblem of running applications reliability at scale - Have a blend of skills including sysadmin, security, automation and the ability to code with a deep knowledge ofOperating Systems and Application Source Code, Container Fabrics, Networking, Alerting and Monitoring - Deep knowledge of Azure Resource Manager, Monitor, Alerts, Security Centre, DevOps, RBAC - Deep knowledge of application Source code such as Java/C++/C# - Deep understanding of each service across the full IT lifecycle, and ready to take requests for infrastructureservices, applications, and environments - Design of solutions (Monitoring / process orchestration / capacity management / deployment) that not only scale butcan potentially be leveraged by other parts of the organisation - Hands on experience working in both Agile and DevOps development methodologies - Confident in interacting with developers and deep diving into both Application and Infrastructure code - Willingness to challenge the status quo and introduce new ideas that will remove or reduce manual effort in relationto operating large production systems at scale. Allegis Group Limited operates as an Employment Business and Employment Agency as set out in the Conduct of EmploymentAgencies and Employment Businesses Regulations 2003. It is a company within the Allegis Group network of companies(collectively referred to as ""Allegis Group""). Aerotek, Aston Carter, EASi, TEKsystems, Stamford Consultants and TheStamford Group are Allegis Group brands. If you apply, your personal data will be processed as described in the AllegisGroup Online Privacy Notice available at https://www.allegisgroup.com/en-gb/privacy-notices. To access our Online Privacy Notice, which explains what information we may collect, use, share, and store about you,and describes your rights and choices about this, please go to https://www.allegisgroup.com/en-gb/privacy-notices. We are part of a global network of companies and as a result, the personal data you provide will be shared withinAllegis Group and transferred and processed outside the UK, Switzerland and European Economic Area subject to theprotections described in the Allegis Group Online Privacy Notice. We store personal data in the UK, EEA, Switzerlandand the USA. If you would like to exercise your privacy rights, please visit the ""Contacting Us"" section of our OnlinePrivacy Notice at https://www.allegisgroup.com/en-gb/privacy-notices for details on how to contact us. To protect yourprivacy and security, we may take steps to verify your identity, such as a password and user ID if there is an accountassociated with your request, or identifying information such as your address or date of birth, before proceeding withyour request. If you are resident in the UK, EEA or Switzerland, we will process any access request you make inaccordance with our commitments under the UK Data Protection Act, EU-U.S. Privacy Shield or the Swiss-U.S. PrivacyShield. About TEKsystems: TEKsystems provides technology staffing and services, helping businesses deploy high-calibre IT and communicationsexpertise under a range of delivery options including Staffing Services, Team Services, Global Services, and WorkforceManagement Services. Weve become a billion-dollar services company by continually building on what we do bestblending superior client service with an unrivalled ability to source and manage talent to precise specifications,resulting in successful technology executions. Our offerings address various applications, infrastructure, andcommunications needs including technology deployment services, enterprise software support services, and assetmanagement services. TEKsystems is a division of Allegis Group Limited, a wholly owned subsidiary of Allegis GroupInc., the fourth largest staffing company in the world. Allegis Group Ltd is an Employment Business and Agency.Display original ad",15.11.2019
Python Developer,IT Big Data Software Engineer,2019-11-16,UBS AG,Opfikon,80% – 100%,Position with responsibilities,"200792BRIT Big Data Software EngineerYour role Are you a highly experienced, software developer? Do you want to design and build next generation business applications using the latest technologies? Are you confident at iteratively refining user requirements and removing any ambiguity? Do you like to be challenged and encouraged to learn and grow professionally? We are looking for Software Engineers to:*	provide technology solutions that will solve business problems and strengthen our position as digital leaders in financial services*	analyse business requirements with the business analysts in a small and dynamic team*	design, plan and deliver production quality solutions using modern programming languages*	write automated tests as part of the software lifecycle*	continuously improve and drive non-functional requirements of the platforms allowing sustainability and maintainability of delivered code*	provide technical expertise and recommendations in assessing new software projects and initiatives to support and enhance our existing applications*	conduct code reviews and test software as needed, along with participating in application architecture and design and other phases of SDLC*	see that proper operational controls and procedures are implemented to facilitate the move from test to production*	support, analyse and quickly react to production issues*	provide insights into newer technologies that will form the basis of future architecture projects  Your team You will be working in the Liquidity and Funding Technology team, as part of the UBS Group Treasury Technology division in our Zurich, Opfikon office. This team provides IT solutions to manage large data and to provide reporting to the Group Treasury function at a regulatory level.As a Software Engineer, you will play an important role in designing and developing the solutions for our stakeholder.  Your experience and skills *	software engineer with a strong background in mathematics*	strong core Java working knowledge and experience*	understanding of multithreading concepts and issues*	knowledge and experience of Spring framework (MVC, Security, Web)*	working experience of in-memory databases and caches*	writing medium to advanced complexity SQL queries*	know how to track down performance issues and mitigate*	knowledge and experience in JavaScript, HTML, CSS and Web UI development*	Big Data knowledge and at least 2-4 years working experience, preferred is: Microsoft Azure; Hadoop (HDFS); Databricks; Python; Apache Kafka; Apache Spark; Docker; Kubernetes; Elasticsearch; AI / Machine Learning*	working experience of a JS framework is a plus, preferred is: Dojo*	highly desirable is MS Excel with VBA, MS Access and Oracle knowledge*	know-how to apply standards, methods, techniques and templates as defined by software development lifecycle (SDLC)*	practical experience with source code control systems and release management practices*	hands-one experience in modern agile practices towards code quality including TDD/BDD, CI/CD and code reviews*	be able to produce secure and clean code that is stable, operational, consistent and well-performing*	knowledge of the most common design patterns*	design, plan and deliver solutions in a large scale enterprise environment*	Bachelor's degree or equivalent in Computer Science with a focus in a finance-related subject You are:*	fluent in English*	focused on quality*	an excellent communicator and quick learner*	a flexible, open-minded and cooperative person*	aware of on-going technology trends and know how to pragmatically leverage their benefits*	interested in working in a fast-paced international environment as part of an international team  About us Expert advice. Wealth management. Investment banking. Asset management. Retail banking in Switzerland. And all the support functions. That's what we do. And we do it for private and institutional clients as well as corporations around the world. We are about 60,000 employees in all major financial centers, in more than 50 countries. Do you want to be one of us?  Join Us  We're a truly global, collaborative and friendly group of people. Having a diverse, inclusive and respectful workplace is important to us. And we support your career development, internal mobility and work-life balance. If this sounds interesting, apply now.  Disclaimer / Policy Statements UBS is an Equal Opportunity Employer. We respect and seek to empower each individual and support the diverse cultures, perspectives, skills and experiences within our workforce. Corporate Center Information TechnologyDisplay original ad",15.11.2019
Python Developer,Software developer C#/C++/Python in the field of Additive Manufacturing,2019-11-16,Irpd AG,St. Gallen,100%,Employee,"Software developer C#/C++/Python in the field of Additive ManufacturingA member of the UNITED GRINDING Groupirpd AG is the UNITED GRINDING Groups competence centre for AdditiveManufacturing. We concentrate on manufacturing industrial metal and plastic prototypes right up to the production of(small) batches of complex or customised workpieces. The focus is on additive manufacturing processes, in particular,on Selective Laser Sintering (SIS), Selective Laser Melting (SLM), and 3D printing. Moreover, we offer individualtechnological and process-related advice, reverse engineering, scanning, and services in relation to the design andproduction of complex components With a turnover of more than 700 million euros, the UNITED GRINDING Group is one of the world's leading manufacturersof precision machines for grinding, eroding, lasering, measuring and combination machining. With over 2.500 employeesat more than 20 production, service and sales locations, the Group has a customer-oriented and efficient organization. At our location in St. Gallen, we are looking for an innovative and motivated candidate with experience in the fieldof software development to support us with the creation of conceptual designs, detailed specifications, and thedevelopment of laser machine technologies and to be part of a multidisciplinary team. Software developer C#/C++/Python in the field of Additive Manufacturing (m/f) Your tasks include - designing and programming control software for industrial laser machines- developing functions for generating machine-specific 3D print data derived from CAD models (build processors)- integrating internal/external software and hardware modules (e.g. sensor technology)- collaborating on the analysis and definition of new processing strategies for laser processing- developing software development expertise at our St. Gallen site In addition, we expect the candidate to - carry out system tests of the developed software packages on our laser machines- become familiar with the site and technologies to be developed- create internal software documentation- enjoy working on practical projects in a multidisciplinary and open-minded team Your profile - engineering / computer science (ETH/Uni/FH) graduate with a focus on software development- work confidently with Visual Studio (mandatory C# / C++ / Python; Matlab or HMI development is advantageous)- knowledgeable about and have a good handle on agile software development processes (SCRUM, Continuous Integration)- interested in Additive Manufacturing, Industry 4.0- high level of commitment, creativity and good communication skills- good knowledge of German We offer - innovative and successful company- challenging, exciting, and very important work- personal responsibility and flexibility- training and development opportunities- attractive employment conditions If you meet the requirements of this interesting position, we look forward to meeting you. Please send your application online to:Irpd AGc/o Fritz Studer AGAndrea Müller***Postfach 177CH-3602 Thun Tel. +41 33 439 16 64Display original ad",05.11.2019
Python Developer,Senior Software Engineer (Corda),2019-11-16,SIX,Zurich,100%,Position with responsibilities,"We will offer the world's leading exchange for digital assets. Where professionals can access, transfer and store value. Powered by best-in-class services covering every step of the value chain, end-to-end. To be run firmly on trusted regulation – the Swiss way.Senior Software Engineer (Corda)Do you want to work in an agile, self-organized environment where passion, trust and innovation are paramount? We are looking for an experienced software developer to help us move forward. You will be working in a diverse environment in close cooperation with various business units, and both internal and external customers. Designing, implementing and testing components of the SDX digital exchange platform Supporting Product Owner and requirement engineers in understanding capabilities and limitations of the used technology Helping with time estimates and tasks prioritization Constantly acquiring new (work-related) knowledge and sharing it with co-workers Improving transparency, information exchange and collaboration At a later stage, you will also be responsible to further develop the platform in daily operations as we are applying with DevOps principles   Proven skills in software development of enterprise grade server-side applications (min 5 years) Ability to work independently, highly self-motivated and efficient with strong interpersonal skills Adept at working in high performing and agile environments Solid working experience with enterprise Java technologies and tools Expert programming skills in Kotlin or Java Experience of scripting languages – Typescript, Javascript, Python, etc. Working knowledge of SQL databases and proficiency with SQL language Experience of designing fault-tolerant systems and working on distributed and/or multi-party transaction systems High interest in learning of new technologies and concepts Excellent verbal and written skills in English (German is a plus)  If you have any questions, please send an email jobs@sixdx.com. We only accept online direct applications.Display original ad",14.11.2019
Python Developer,Senior Software Developer (IoT Backend),2019-11-16,Kelly Scientific Resources Zürich,Aargau,100%,Employee,"Senior Software Developer (IoT Backend) For our customer in the area of Baden we are looking for a motivated personality either immediately or by appointment. We are looking for a dedicated, motivated, and highly skilled software developer with extensive experience in multiple programming languages, computing environments, databases, and IoT. The candidate will be part of an agile team responsible for building a time series backend for sensor data obtained from turbocharged combustion engines operated on a broad range of applications - in areas such as locomotive, power plant and marine industry. The data collected is the foundation to develop and provide advanced, value-adding analytic solutions to our customers as well as our internal R&D.  Senior Software Developer (IoT Backend)   Your responsibilities:   Design and implement a secure and robust time series database platform/backend for processing, storing, and serving large amount of sensor data obtained from turbocharged engines in the field Setup automated ETL pipelines to ingest both streaming and batch data from a variety of different sources/formats Integrate advanced analytics and machine learning models Execute performance and functional tests and perform optimizations Develop logging, alerting, and monitoring systems to facilitate backend operation   Your background:   5+ years of experience in software development with .NET, Python, JavaScript/ECMAScript, SQL, Unix shell Solid understanding of commonly used network and IoT protocols (HTTPS, MQTT, etc.) and related networking technologies (hard- and software) Windows and Linux system administration skills Worked with cloud services, preferably MS Azure Experience with time series databases (e.g. InfluxDB) and processing massive amounts of data Knowledge of data analytics methods (ML, AI, Model-based, state estimation, etc.) is an asset Strong interest or background in mechanical or electrical engineering Knowledge of turbomachinery, combustion engines, automation systems and/or embedded systems is a plus Fluent in English  Are you the person we are looking for? Then apply online today!Mr Ernst Jenny (Tel: +41 (0) 44 225 41 09) is happy to answer your questions. Kelly Services (Schweiz) AG, Löwenstrasse 29, 8001 Zürich, Opening hours Mo- Do: 08.00 - 12.00 Uhr / 13.30 - 17.30 Uhr Fr: 08.00 - 12.00 Uhr / 13.30 - 17.00 Uhr",11.11.2019
Python Developer,IoT Software Engineer (Cloud & Edge),2019-11-16,BSA - Bobst Mex SA,Mex,100%,Position with responsibilities,"IoT Software Engineer (Cloud & Edge)Part of our innovative IoT Lab team in charge of our next generation of connected products and services, you will contribute in Agile mode to the design and implementation of our Backend and Edge software.  Main Responsibilities  Design and develop new loT-enabled services, with solutions embedded on devices and cloud platforms (Microsoft Azure). Build and maintain a brand new IoT ecosystem at a large scale in an industrial context. Collaborate with stakeholders (Product owners, end users, and other actors) to define the best solution, according to priorities. Participate to Emergent Design (technology choice, architecture and technical evolution) with the team. Ensure the required quality standard.   Your professional experience  M.S. degree or equivalent in Computer Science, Information Systems, preferably IoT-related. Experience in C#, Python or possibly similar language like C++, java and willing to adapt to other languages. Experience with Linux (Ubuntu), bash, container technologies such as Docker. Experience in Cloud platform (Microsoft Azure, possibly AWS) and serverless concepts. Ability to explain complex technical topics to non-specialists, with strong understanding of industry-related constraints, needs and vocabulary. Proficiency in English, French an asset. Azure Certifications such as Microsoft Azure Developer Advanced Solutions a definite plus. Used to agile and DevOps practices.  Your personal attributes  Team spirit oriented. Accomplishing tasks with autonomy and drive. Sensibility to quality, robustness and simplicity. Mindset Agile, CI/CD, DevSecOps. Open-minded and proactive.  Your education and languages capabilities  M.S. degree or equivalent in Computer Science, Information Systems. Proficiency in English, French an asset. BOBST is one of the world's leading suppliers of equipment and services to packaging and label manufacturers in the folding carton, corrugated board and flexible materials industries. We are present in over 50 countries. With more than 125 years of success in the markets, BOBST is always at the forefront of new technology developments to best respond to its clients' needs. Our leading position is due in particular to our capacity for innovation, the quality of our products and services, our values and the quality of our highly qualified staff. The production site of Mex, near Lausanne in Switzerland, is also the headquarters of the Bobst Group. It is the most important site, employing approx. 1500 passionate people.It also trains each year roughly 200 apprentices. The site offers an idyllic work environment. In the countryside and close to major highways, it is also well served by public transport. It offers many amenities, such as a corporate restaurant, sports fields, a fitness and a nursery. The facilities have been recently renovated and represent a model for sustainable development.PO Box 1001 LausanneDisplay original ad",13.11.2019
Python Developer,Data and Analytics Developer 80 – 100%,2019-11-16,Allianz Suisse,Wallisellen,80% – 100%,Employee,"As a Data and Analytics Developer, you will be responsible for specific topics related to process optimization and analytics. To achieve this, you will strive for exceptional achievements that are shaped by your entrepreneurial thinking and actions. Be brave - we look forward to receiving your application.Data and Analytics Developer 80 – 100% Drive innovation and take responsibility for specific issues related to process optimization and analytics Design and implement new processes to increase automation Maintenance and improvement of infrastructure Close cooperation with other members of the Investment Management department Constantly looking for new approaches to existing solutions and keeping pace with new technologies Being part of the Competence Center for Data Management, Analysis and IT Solutions, support knowledge transfer within the Investment Management department Where others see problems, you will find solutions. We look forward to receiving your online application. University degree at master level, ideally in IT or a related field with a strong quantitative and analytical focus. At least 3-5 years professional experience in a quantitative role as a developer. Expertise in R, Python and SQL. Experience with Django, JavaScript, Git / GitLab and Linux are an advantage. Ideally knowledge and interest in investments, risk management and insur-ance. You wish to expand your existing background. Ambition to continuously challenge and improve existing structures, strong can-do attitude, ambitious and curious personality. Strong cooperation skills, ability and willingness for knowledge exchange English language skills are a must, German is preferred. Display original ad",28.10.2019
Python Developer,Power BI Specialist,2019-11-16,Alpiq AG,Olten,100%,Employee,,13.11.2019
Python Developer,Software Developer (m/f),2019-11-16,Endress+Hauser Process Solutions AG,Reinach,100%,Position with responsibilities,"Role + Responsibilities Development of functions and features for device drivers based on C# and C++ in an interdisciplinary agile team Provide a major development contribution to ensure product quality by automated tests used for component and unit tests, continuous integration, system integration and acceptance tests Code Review and pair programming with team members Definition of acceptance criteria for user stories Development of test frameworks and applications Develop and discuss the release recommendation in the team Software Developer (m/f)Qualification + Profile Bachelor or Master degree in Computer Science or a comparable education At least three years of work experience in a comparable role Agile experience: Agile Manifest, Clean Code, Pair Programming Programming knowledge: C#, .net, C++, Jason RPC, Python, XML, HTML5 Tooling: Visual Studio, Jira, Ranorex, Jenkins ISTQB certified or comparable education (knowledge of testing tools and methods) Knowledge of process automation systems and protocols would be helpful Good English and German language knowledge Motivated and analytical personality with high social competence Benefits + Perks The security of working for an international family-owned company Wide range of training opportunities Corporate pension plan and health Contact us + ApplyIf this position sounds appealing to you, Simone Studer and Elina Lehmann will be pleased to hear from you. Please send your CV, state your salary expectations and earliest possible start date. Please contact us at +41 61 715 7428 if you have any questions. Endress+Hauser Process Solutions AGSimone StuderChristoph Merian-Ring 12CH-4153 Reinachwww.endress.comDisplay original ad",05.11.2019
Python Developer,Software Developer (m/f) Electronic Laboratory Notebook (ELN),2019-11-16,Accenture,Basel,100%,Position with responsibilities,"There’s one thing in particular that those who wish not only to see digital transformation, but also see it through, need: people who use their own minds and draw on their life plan to make a…Software Developer (m/f) Electronic Laboratory Notebook (ELN)  There’s one thing in particular that those who wish not only to see digital transformation, but also see it through, need: people who use their own minds and draw on their life plan to make a difference. Many of these people work at Accenture. Why is that? Because our employees’ diverse interests, interesting biographies and private ambitions aren’t just welcome here, they belong here.   Basel   full time/permanent employment   Your personality and your passion make the difference. At Accenture we drive growth for our clients’ businesses and pave their way to digital transformation. Our team Accenture Scientific Informatics Services (ASIS) is growing at a tremendous rate and expanding into Europe. ASIS works with “best in breed” laboratory informatics software products to provide total solutions for our clients. We are experts in planning, architecting, configuring, deploying, validating and supporting laboratory systems such as LIMS, ELN, LIS, SDMS, and CDS, among others. The domain where laboratory science intersects with information technology is our passion and our singular focus! Sounds like an interesting challenge to you? Than follow your passion in a role where you’ll be exposed to the technologies and processes that many leading global companies and government agencies utilize.  Here’s how you’ll make a difference   In your role as ELN Developer, you’ll perform basic configuration of laboratory informatics systems Your chief responsibilities will also include developing simple software functionality and reports (fixed format) As well as writing and performing unit tests, you’ll provide periodic status and progress reports    Here’s what we’re expecting   A degree in an applicable field, ideally the biological sciences and/or computer science 3-5 years of software development experience in laboratory informatics projects in regulated environments (life sciences) Experience in ELN with programming experience in VBA, C#, VB, .NET and/or Python and practice in systems such as IDBS, BIOVIA Workbook, Empower and Nugenesis Strong logical and analytical skills combined with troubleshooting and problem-solving experience Excellent written and verbal communication and organizational skills  We are looking forward to receiving your application via our online application form.  Das zeichnet uns aus   Innovationsführer - Accenture ist immer am Puls der Zeit. Wir gestalten die Digitalisierung aktiv mit, sind strategischer Vordenker und technologischer Vorreiter. So stärken wir Unternehmen und ganze Branchen.  Weiterbildung und Karriere - Unser Trainingsangebot reicht von Online-Kursen über virtuelle Trainings bis hin zu Classroom-Seminaren. Wir investieren jährlich über 800 Millionen US-Dollar in Mitarbeiterbildung.  Aufgabenvielfalt - Mehr Vielfalt geht kaum: Wir begleiten Kunden aus 40 Industrien über den gesamten Lösungsprozess - von der Strategieentwicklung über die digitale Transformation bis zur operativen Durchführung.  Flexibles Arbeiten - Bei der Planung unserer Projekte berücksichtigen wir die Lebenssituation unserer Mitarbeiter. Modernste Technologien ermöglichen ein ortsunabhängiges und flexibles Arbeiten.  Unternehmenskultur - Unsere Kultur ist geprägt von Innovationskraft und Teamgeist sowie vom intensiven Wissens- und Erfahrungsaustausch innerhalb unseres globalen Netzwerks.  Markterfolg - Wir arbeiten für mehr als 4.000 Kunden in über 120 Ländern, viele davon sind die erfolgreichsten und namhaftesten Unternehmen ihrer Branche. Darunter 29 der DAX-30-Unternehmen.  Frauen bei Accenture - Schon heute arbeiten bei Accenture mehr als 145.000 Frauen. Doch wir wollen ihren Anteil bei Neueinstellungen weiter steigern - und das weltweit. Frauen profitieren von speziellen Trainings, Mentorings und Netzwerken.  Gesellschaftliche Verantwortung - Unser gesellschaftliches Engagement als Unternehmen ist in unseren Grundwerten verankert. Gemeinsam mit unseren Mitarbeitern wollen wir einen nachhaltigen, messbaren Beitrag für die Gesellschaft leisten.   Any questions? Please send an email to our recruiting team recruiting.germany@accenture.com or give us a call: 00800 45045045.   Wenn es darum geht, die Leistungsfähigkeit von Unternehmen zu stärken und sie ins digitale Zeitalter zu führen, macht uns niemand so schnell was vor. Als eines der weltweit führenden Dienstleistungsunternehmen bieten wir Kunden in mehr als 120 Ländern, darunter die erfolgreichsten und namhaftesten ihrer Branche, eine breite Palette von Services und Lösungen. In unseren Bereichen Strategy, Consulting, Digital, Technology und Operations treiben wir Innovationen konsequent voran. Was uns einzigartig macht: Wir begleiten den gesamten Lösungsprozess - von der Strategieentwicklung über die digitale Transformation bis zur operativen Umsetzung.  Mehr erfahren      Facebook Twitter Google+ Media    Accenture steht als Arbeitgeber für Chancengleichheit und begrüßt Bewerbungen aus allen Teilen der Gesellschaft. Wir diskriminieren niemanden aufgrund von Glaube, Herkunft, Behinderung, Alter, Nationalität, Familienstand, Partnerschaftsstatus, sexueller Orientierung, Geschlecht oder anderen gesetzlich geschützten Gründen.  Display original ad",09.11.2019
